name,country_code,year,sex,pop
Guam,316,1955,Female,23
Argentina,32,1955,Female,9260.8
Guatemala,320,1955,Female,1771.8
Guinea,324,1955,Female,1668.7
Guyana,328,1955,Female,241.8
Haiti,332,1955,Female,1794.3
Honduras,340,1955,Female,865.3
Hong Kong Special Administrative Region of China,344,1955,Female,1211.8
Hungary,348,1955,Female,5075.3
Iceland,352,1955,Female,78.2
India,356,1955,Female,198666.3
Australia,36,1955,Female,4550.2
Indonesia,360,1955,Female,38941.9
Iran (Islamic Republic of),364,1955,Female,9421.8
Iraq,368,1955,Female,3251.5
Ireland,372,1955,Female,1431.4
Israel,376,1955,Female,845.7
Italy,380,1955,Female,24848.1
Cote d'Ivoire,384,1955,Female,1489.1
Jamaica,388,1955,Female,790.5
Japan,392,1955,Female,45171.1
Kazakhstan,398,1955,Female,4138.9
Afghanistan,4,1955,Female,3951.8
Austria,40,1955,Female,3719.8
Jordan,400,1955,Female,317
Kenya,404,1955,Female,3470.8
Democratic People's Republic of Korea,408,1955,Female,5493.2
Republic of Korea,410,1955,Female,10776.3
Kuwait,414,1955,Female,72.5
Kyrgyzstan,417,1955,Female,1000.3
Lao People's Democratic Republic,418,1955,Female,961.5
Lebanon,422,1955,Female,761.5
Lesotho,426,1955,Female,418.3
Latvia,428,1955,Female,1128
Liberia,430,1955,Female,492
Libyan Arab Jamahiriya,434,1955,Female,607.5
Bahamas,44,1955,Female,47.3
Lithuania,440,1955,Female,1428.9
Luxembourg,442,1955,Female,152.1
Macao Special Administrative Region of China,446,1955,Female,96.3
Madagascar,450,1955,Female,2221.3
Malawi,454,1955,Female,1683.3
Malaysia,458,1955,Female,3449.2
Maldives,462,1955,Female,35.5
Mali,466,1955,Female,2446.9
Malta,470,1955,Female,162.2
Martinique,474,1955,Female,127.7
Mauritania,478,1955,Female,378.9
Bahrain,48,1955,Female,62.5
Mauritius,480,1955,Female,286.5
Mexico,484,1955,Female,16374.8
Mongolia,496,1955,Female,434.3
Republic of Moldova,498,1955,Female,1400.1
Montenegro,499,1955,Female,229.9
Bangladesh,50,1955,Female,20256.4
Morocco,504,1955,Female,5275
Mozambique,508,1955,Female,3479.7
Armenia,51,1955,Female,816.4
Oman,512,1955,Female,247.5
Namibia,516,1955,Female,271.8
Barbados,52,1955,Female,123.3
Nepal,524,1955,Female,4684.2
Netherlands,528,1955,Female,5367.9
Curaçao,531,1955,Female,58.2
Aruba,533,1955,Female,22.5
New Caledonia,540,1955,Female,32.1
Vanuatu,548,1955,Female,26.4
Central Asia,5500,1955,Female,10589
Southern Asia,5501,1955,Female,260204.6
New Zealand,554,1955,Female,1060.8
Nicaragua,558,1955,Female,757.2
Belgium,56,1955,Female,4507.3
Niger,562,1955,Female,1585.2
Nigeria,566,1955,Female,20588
Norway,578,1955,Female,1723.4
Micronesia (Federated States of),583,1955,Female,18.4
Pakistan,586,1955,Female,18597.4
Panama,591,1955,Female,479.7
Papua New Guinea,598,1955,Female,875
Paraguay,600,1955,Female,851
Peru,604,1955,Female,4371.5
Philippines,608,1955,Female,11074.9
Poland,616,1955,Female,14188.4
Portugal,620,1955,Female,4509.9
Guinea-Bissau,624,1955,Female,291.1
Timor-Leste,626,1955,Female,227.2
Puerto Rico,630,1955,Female,1128.2
Qatar,634,1955,Female,16.3
Reunion,638,1955,Female,150.6
Bhutan,64,1955,Female,98.3
Romania,642,1955,Female,8984.4
Russian Federation,643,1955,Female,62193.5
Rwanda,646,1955,Female,1285.7
Saint Lucia,662,1955,Female,43.3
Saint Vincent and the Grenadines,670,1955,Female,39
Sao Tome and Principe,678,1955,Female,26.1
Bolivia (Plurinational State of),68,1955,Female,1702.1
Saudi Arabia,682,1955,Female,1763.5
Senegal,686,1955,Female,1424
Serbia,688,1955,Female,3693.1
Seychelles,690,1955,Female,20.1
Sierra Leone,694,1955,Female,1071.8
Bosnia and Herzegovina,70,1955,Female,1504.9
Singapore,702,1955,Female,618.6
Slovakia,703,1955,Female,1942.3
Viet Nam,704,1955,Female,14264.2
Slovenia,705,1955,Female,796.7
Somalia,706,1955,Female,1257.2
South Africa,710,1955,Female,7762.6
Zimbabwe,716,1955,Female,1606.1
Botswana,72,1955,Female,242.2
Spain,724,1955,Female,15038.4
South Sudan,728,1955,Female,1346.4
Sudan,729,1955,Female,3270
Western Sahara,732,1955,Female,10.1
Suriname,740,1955,Female,124
Swaziland,748,1955,Female,158.5
Sweden,752,1955,Female,3639.5
Switzerland,756,1955,Female,2569.6
Brazil,76,1955,Female,31470.9
Syrian Arab Republic,760,1955,Female,1896.3
Tajikistan,762,1955,Female,926
Thailand,764,1955,Female,11838.8
Togo,768,1955,Female,747.9
Tonga,776,1955,Female,27.3
Trinidad and Tobago,780,1955,Female,368.3
United Arab Emirates,784,1955,Female,39.6
Tunisia,788,1955,Female,1981.2
Turkey,792,1955,Female,12071.9
Turkmenistan,795,1955,Female,698.8
Albania,8,1955,Female,689.7
Uganda,800,1955,Female,2963.5
Ukraine,804,1955,Female,22499.8
The former Yugoslav Republic of Macedonia,807,1955,Female,689.1
Egypt,818,1955,Female,11711.8
United Kingdom of Great Britain and Northern Ireland,826,1955,Female,26519.9
Channel Islands,830,1955,Female,54.7
United Republic of Tanzania,834,1955,Female,4468.3
Belize,84,1955,Female,40.6
United States of America,840,1955,Female,85862.8
United States Virgin Islands,850,1955,Female,15
Burkina Faso,854,1955,Female,2187.1
Uruguay,858,1955,Female,1179.4
Uzbekistan,860,1955,Female,3805.5
Venezuela (Bolivarian Republic of),862,1955,Female,3309.4
Samoa,882,1955,Female,46
Yemen,887,1955,Female,2370.8
Zambia,894,1955,Female,1325
Solomon Islands,90,1955,Female,46.8
World,900,1955,Female,1390598
Africa,903,1955,Female,128034.1
Latin America and the Caribbean,904,1955,Female,96807.2
Northern America,905,1955,Female,94724.9
Eastern Asia,906,1955,Female,362964.6
Europe,908,1955,Female,307330.4
Oceania,909,1955,Female,6996.1
Eastern Africa,910,1955,Female,37650.3
Middle Africa,911,1955,Female,15134.5
Northern Africa,912,1955,Female,27677.4
Southern Africa,913,1955,Female,8875.2
Western Africa,914,1955,Female,38696.8
Caribbean,915,1955,Female,9398.7
Central America,916,1955,Female,22145.7
South-Eastern Asia,920,1955,Female,93746.4
Western Asia,922,1955,Female,29200.8
Eastern Europe,923,1955,Female,129630.8
Northern Europe,924,1955,Female,41435.9
Southern Europe,925,1955,Female,58671.7
Western Europe,926,1955,Female,77592.1
Australia and New Zealand,927,1955,Female,5640.8
Melanesia,928,1955,Female,1144.8
South America,931,1955,Female,65262.8
Asia,935,1955,Female,756705.4
Micronesia,954,1955,Female,76.5
Polynesia,957,1955,Female,134
Brunei Darussalam,96,1955,Female,30.7
Bulgaria,100,1960,Male,3932.8
Myanmar,104,1960,Male,10436.3
Burundi,108,1960,Male,1345.6
Belarus,112,1960,Male,3700.1
Cambodia,116,1960,Male,2856.1
Algeria,12,1960,Male,5597.8
Cameroon,120,1960,Male,2596.5
Canada,124,1960,Male,9060.5
Cape Verde,132,1960,Male,95
Central African Republic,140,1960,Male,739.4
Sri Lanka,144,1960,Male,5195.9
Chad,148,1960,Male,1467.8
Chile,152,1960,Male,3825.5
China,156,1960,Male,333200.1
Taiwan Province of China,158,1960,Male,5519.5
Colombia,170,1960,Male,8186.3
Comoros,174,1960,Male,94
Mayotte,175,1960,Male,12.9
Congo,178,1960,Male,504.8
Democratic Republic of the Congo,180,1960,Male,7283.5
Costa Rica,188,1960,Male,677.9
Croatia,191,1960,Male,2013.4
Cuba,192,1960,Male,3648.4
Cyprus,196,1960,Male,281.7
Czech Republic,203,1960,Male,4661.2
Benin,204,1960,Male,1156.7
Denmark,208,1960,Male,2273.3
Dominican Republic,214,1960,Male,1667.8
Ecuador,218,1960,Male,2272.5
El Salvador,222,1960,Male,1361.8
Equatorial Guinea,226,1960,Male,125.1
Ethiopia,231,1960,Male,11010.8
Eritrea,232,1960,Male,694.4
Estonia,233,1960,Male,537.2
Angola,24,1960,Male,2672.8
Fiji,242,1960,Male,202.6
Finland,246,1960,Male,2134.4
France,250,1960,Male,22308.6
French Guiana,254,1960,Male,16.1
French Polynesia,258,1960,Male,40.1
Djibouti,262,1960,Male,41.6
Gabon,266,1960,Male,243.6
Georgia,268,1960,Male,1913.7
Gambia,270,1960,Male,181
Occupied Palestinian Territory,275,1960,Male,545
Germany,276,1960,Male,34055.5
Antigua and Barbuda,28,1960,Male,26.1
Ghana,288,1960,Male,3380.2
Kiribati,296,1960,Male,20.3
Greece,300,1960,Male,4097.8
Grenada,308,1960,Male,41.7
Azerbaijan,31,1960,Male,1883.7
Guadeloupe,312,1960,Male,135.2
Guam,316,1960,Male,39
Argentina,32,1960,Male,10471
Guatemala,320,1960,Male,2114.2
Guinea,324,1960,Male,1769.9
Guyana,328,1960,Male,285.2
Haiti,332,1960,Male,1897.4
Honduras,340,1960,Male,1017.8
Hong Kong Special Administrative Region of China,344,1960,Male,1571.8
Hungary,348,1960,Male,4822.3
Iceland,352,1960,Male,88.7
India,356,1960,Male,231994.2
Australia,36,1960,Male,5200.1
Indonesia,360,1960,Male,43636.8
Iran (Islamic Republic of),364,1960,Male,11242.6
Iraq,368,1960,Male,3666.6
Ireland,372,1960,Male,1418.6
Israel,376,1960,Male,1059.7
Italy,380,1960,Male,24194.1
Cote d'Ivoire,384,1960,Male,1817.3
Jamaica,388,1960,Male,781.7
Japan,392,1960,Male,45618.5
Kazakhstan,398,1960,Male,4812.9
Afghanistan,4,1960,Male,4647.4
Austria,40,1960,Male,3293
Jordan,400,1960,Male,475.4
Kenya,404,1960,Male,4065.1
Democratic People's Republic of Korea,408,1960,Male,5279.2
Republic of Korea,410,1960,Male,12943.3
Kuwait,414,1960,Male,167.3
Kyrgyzstan,417,1960,Male,1031.1
Lao People's Democratic Republic,418,1960,Male,1042.3
Lebanon,422,1960,Male,907.6
Lesotho,426,1960,Male,396.7
Latvia,428,1960,Male,940.1
Liberia,430,1960,Male,568.1
Libyan Arab Jamahiriya,434,1960,Male,743.2
Bahamas,44,1960,Male,52.4
Lithuania,440,1960,Male,1276.9
Luxembourg,442,1960,Male,155.4
Macao Special Administrative Region of China,446,1960,Male,84.3
Madagascar,450,1960,Male,2592.8
Malawi,454,1960,Male,1751.8
Malaysia,458,1960,Male,4152.6
Maldives,462,1960,Male,48.9
Mali,466,1960,Male,2660.9
Malta,470,1960,Male,148.6
Martinique,474,1960,Male,138
Mauritania,478,1960,Male,425.1
Bahrain,48,1960,Male,87
Mauritius,480,1960,Male,329.1
Mexico,484,1960,Male,19017.6
Mongolia,496,1960,Male,469.8
Republic of Moldova,498,1960,Male,1405.2
Montenegro,499,1960,Male,237.3
Bangladesh,50,1960,Male,24912.5
Morocco,504,1960,Male,6142.9
Mozambique,508,1960,Male,3664.4
Armenia,51,1960,Male,903
Oman,512,1960,Male,273.3
Namibia,516,1960,Male,297.5
Barbados,52,1960,Male,103.5
Nepal,524,1960,Male,5011.7
Netherlands,528,1960,Male,5690.9
Curaçao,531,1960,Male,63.6
Aruba,533,1960,Male,26.6
New Caledonia,540,1960,Male,41.1
Vanuatu,548,1960,Male,32.9
Central Asia,5500,1960,Male,11761.9
Southern Asia,5501,1960,Male,307492
New Zealand,554,1960,Male,1192.4
Nicaragua,558,1960,Male,885.7
Belgium,56,1960,Male,4462.8
Niger,562,1960,Male,1604.3
Nigeria,566,1960,Male,22568.9
Norway,578,1960,Male,1784.7
Micronesia (Federated States of),583,1960,Male,22.9
Pakistan,586,1960,Male,24058
Panama,591,1960,Male,578.2
Papua New Guinea,598,1960,Male,1039.7
Paraguay,600,1960,Male,936.9
Peru,604,1960,Male,5056.8
Philippines,608,1960,Male,13222
Poland,616,1960,Male,14342.1
Portugal,620,1960,Male,4252.4
Guinea-Bissau,624,1960,Male,304.2
Timor-Leste,626,1960,Male,252.9
Puerto Rico,630,1960,Male,1164.3
Qatar,634,1960,Male,26.7
Reunion,638,1960,Male,163.2
Bhutan,64,1960,Male,114.8
Romania,642,1960,Male,9090
Russian Federation,643,1960,Male,53682.5
Rwanda,646,1960,Male,1439.6
Saint Lucia,662,1960,Male,43.2
Saint Vincent and the Grenadines,670,1960,Male,38
Sao Tome and Principe,678,1960,Male,35.7
Bolivia (Plurinational State of),68,1960,Male,1829.6
Saudi Arabia,682,1960,Male,2052.2
Senegal,686,1960,Male,1593.2
Serbia,688,1960,Male,3717.5
Seychelles,690,1960,Male,20.3
Sierra Leone,694,1960,Male,1086.9
Bosnia and Herzegovina,70,1960,Male,1582.4
Singapore,702,1960,Male,860.3
Slovakia,703,1960,Male,2043.5
Viet Nam,704,1960,Male,16116.1
Slovenia,705,1960,Male,760.1
Somalia,706,1960,Male,1364
South Africa,710,1960,Male,8648.9
Zimbabwe,716,1960,Male,1870.4
Botswana,72,1960,Male,251.1
Spain,724,1960,Male,14795.2
South Sudan,728,1960,Male,1485.9
Sudan,729,1960,Male,3780.6
Western Sahara,732,1960,Male,17.5
Suriname,740,1960,Male,145
Swaziland,748,1960,Male,169.1
Sweden,752,1960,Male,3731.5
Switzerland,756,1960,Male,2565.4
Brazil,76,1960,Male,35957.1
Syrian Arab Republic,760,1960,Male,2356.5
Tajikistan,762,1960,Male,1016.7
Thailand,764,1960,Male,13719
Togo,768,1960,Male,778.8
Tonga,776,1960,Male,31.3
Trinidad and Tobago,780,1960,Male,425.8
United Arab Emirates,784,1960,Male,46.3
Tunisia,788,1960,Male,2082.2
Turkey,792,1960,Male,13615.2
Turkmenistan,795,1960,Male,781.8
Albania,8,1960,Male,842.2
Uganda,800,1960,Male,3374.3
Ukraine,804,1960,Male,19031.9
The former Yugoslav Republic of Macedonia,807,1960,Male,753.4
Egypt,818,1960,Male,13753.2
United Kingdom of Great Britain and Northern Ireland,826,1960,Male,25314.4
Channel Islands,830,1960,Male,53
United Republic of Tanzania,834,1960,Male,4935
Belize,84,1960,Male,45.5
United States of America,840,1960,Male,92324.4
United States Virgin Islands,850,1960,Male,16.4
Burkina Faso,854,1960,Male,2458
Uruguay,858,1960,Male,1270.3
Uzbekistan,860,1960,Male,4105.9
Venezuela (Bolivarian Republic of),862,1960,Male,4151.9
Samoa,882,1960,Male,55.1
Yemen,887,1960,Male,2589
Zambia,894,1960,Male,1512.4
Solomon Islands,90,1960,Male,63.2
World,900,1960,Male,1519390.3
Africa,903,1960,Male,141793.8
Latin America and the Caribbean,904,1960,Male,110589.2
Northern America,905,1960,Male,102176.3
Eastern Asia,906,1960,Male,410848.9
Europe,908,1960,Male,287339.1
Oceania,909,1960,Male,8051.4
Eastern Africa,910,1960,Male,41726.6
Middle Africa,911,1960,Male,15713.2
Northern Africa,912,1960,Male,32043.9
Southern Africa,913,1960,Male,9863.2
Western Africa,914,1960,Male,42446.9
Caribbean,915,1960,Male,10362.8
Central America,916,1960,Male,25753.7
South-Eastern Asia,920,1960,Male,106410.7
Western Asia,922,1960,Male,32927
Eastern Europe,923,1960,Male,116946
Northern Europe,924,1960,Male,39764.3
Southern Europe,925,1960,Male,57606.7
Western Europe,926,1960,Male,73022
Australia and New Zealand,927,1960,Male,6412.7
Melanesia,928,1960,Male,1379.7
South America,931,1960,Male,74472.7
Asia,935,1960,Male,869440.6
Micronesia,954,1960,Male,102.3
Polynesia,957,1960,Male,156.7
Brunei Darussalam,96,1960,Male,42.2
Bulgaria,100,1960,Female,3940.2
Myanmar,104,1960,Female,10894.1
Burundi,108,1960,Female,1442
Belarus,112,1960,Female,4484.6
Cambodia,116,1960,Female,2866.3
Algeria,12,1960,Female,5527.1
Cameroon,120,1960,Female,2686.7
Canada,124,1960,Female,8852.6
Cape Verde,132,1960,Female,107.4
Central African Republic,140,1960,Female,764.1
Sri Lanka,144,1960,Female,4700.2
Chad,148,1960,Female,1535.6
Chile,152,1960,Female,3913.8
China,156,1960,Female,313995.2
Taiwan Province of China,158,1960,Female,5295.3
Colombia,170,1960,Female,8294
Comoros,174,1960,Female,94.9
Mayotte,175,1960,Female,11.2
Congo,178,1960,Female,516.9
Democratic Republic of the Congo,180,1960,Female,7964.7
Costa Rica,188,1960,Female,655.1
Croatia,191,1960,Female,2179.2
Cuba,192,1960,Female,3492.8
Cyprus,196,1960,Female,291.3
Czech Republic,203,1960,Female,4922.7
Benin,204,1960,Female,1275
Denmark,208,1960,Female,2307.8
Dominican Republic,214,1960,Female,1626.2
Ecuador,218,1960,Female,2273.1
El Salvador,222,1960,Female,1401.1
Equatorial Guinea,226,1960,Female,130.2
Ethiopia,231,1960,Female,11140.5
Eritrea,232,1960,Female,703
Estonia,233,1960,Female,679.6
Angola,24,1960,Female,2787
Fiji,242,1960,Female,190.8
Finland,246,1960,Female,2297.3
France,250,1960,Female,23557.1
French Guiana,254,1960,Female,15.9
French Polynesia,258,1960,Female,37.9
Djibouti,262,1960,Female,42.1
Gabon,266,1960,Female,255.5
Georgia,268,1960,Female,2201.5
Gambia,270,1960,Female,186.9
Occupied Palestinian Territory,275,1960,Female,524.3
Germany,276,1960,Female,39183.4
Antigua and Barbuda,28,1960,Female,29.3
Ghana,288,1960,Female,3272.1
Kiribati,296,1960,Female,20.9
Greece,300,1960,Female,4278.7
Grenada,308,1960,Female,48.2
Azerbaijan,31,1960,Female,2050.3
Guadeloupe,312,1960,Female,140
Guam,316,1960,Female,27.7
Argentina,32,1960,Female,10148.1
Guatemala,320,1960,Female,2057.8
Guinea,324,1960,Female,1807.5
Guyana,328,1960,Female,285.2
Haiti,332,1960,Female,1968.7
Honduras,340,1960,Female,1005.8
Hong Kong Special Administrative Region of China,344,1960,Female,1490.6
Hungary,348,1960,Female,5178.9
Iceland,352,1960,Female,86.9
India,356,1960,Female,217609.8
Australia,36,1960,Female,5092.4
Indonesia,360,1960,Female,44155.7
Iran (Islamic Republic of),364,1960,Female,10664.3
Iraq,368,1960,Female,3623.1
Ireland,372,1960,Female,1401.5
Israel,376,1960,Female,1030.2
Italy,380,1960,Female,25536.2
Cote d'Ivoire,384,1960,Female,1741.7
Jamaica,388,1960,Female,843.1
Japan,392,1960,Female,47334
Kazakhstan,398,1960,Female,5183.1
Afghanistan,4,1960,Female,4345.1
Austria,40,1960,Female,3774.5
Jordan,400,1960,Female,433.5
Kenya,404,1960,Female,4040.4
Democratic People's Republic of Korea,408,1960,Female,6145
Republic of Korea,410,1960,Female,12816.3
Kuwait,414,1960,Female,94.3
Kyrgyzstan,417,1960,Female,1139
Lao People's Democratic Republic,418,1960,Female,1078.6
Lebanon,422,1960,Female,897.3
Lesotho,426,1960,Female,454.9
Latvia,428,1960,Female,1187.5
Liberia,430,1960,Female,552.2
Libyan Arab Jamahiriya,434,1960,Female,705.2
Bahamas,44,1960,Female,57.1
Lithuania,440,1960,Female,1493.1
Luxembourg,442,1960,Female,159.2
Macao Special Administrative Region of China,446,1960,Female,92.3
Madagascar,450,1960,Female,2506.6
Malawi,454,1960,Female,1866.8
Malaysia,458,1960,Female,4004.5
Maldives,462,1960,Female,40.9
Mali,466,1960,Female,2602.9
Malta,470,1960,Female,159.5
Martinique,474,1960,Female,143.6
Mauritania,478,1960,Female,433.1
Bahrain,48,1960,Female,75.5
Mauritius,480,1960,Female,330.9
Mexico,484,1960,Female,19156.6
Mongolia,496,1960,Female,485.7
Republic of Moldova,498,1960,Female,1598.3
Montenegro,499,1960,Female,250.1
Bangladesh,50,1960,Female,23288.2
Morocco,504,1960,Female,6185.6
Mozambique,508,1960,Female,3835.7
Armenia,51,1960,Female,971.1
Oman,512,1960,Female,278.5
Namibia,516,1960,Female,305.1
Barbados,52,1960,Female,127.5
Nepal,524,1960,Female,5051.3
Netherlands,528,1960,Female,5736.8
Curaçao,531,1960,Female,63.3
Aruba,533,1960,Female,27.6
New Caledonia,540,1960,Female,36.9
Vanuatu,548,1960,Female,30.8
Central Asia,5500,1960,Female,12686.6
Southern Asia,5501,1960,Female,287069.1
New Zealand,554,1960,Female,1179.9
Nicaragua,558,1960,Female,889
Belgium,56,1960,Female,4650.2
Niger,562,1960,Female,1792.3
Nigeria,566,1960,Female,22607.6
Norway,578,1960,Female,1797.7
Micronesia (Federated States of),583,1960,Female,21.6
Pakistan,586,1960,Female,20853.8
Panama,591,1960,Female,554.7
Papua New Guinea,598,1960,Female,971
Paraguay,600,1960,Female,966
Peru,604,1960,Female,5004.7
Philippines,608,1960,Female,13051
Poland,616,1960,Female,15301.5
Portugal,620,1960,Female,4636.4
Guinea-Bissau,624,1960,Female,312.2
Timor-Leste,626,1960,Female,245.5
Puerto Rico,630,1960,Female,1191.2
Qatar,634,1960,Female,20.6
Reunion,638,1960,Female,172.5
Bhutan,64,1960,Female,110.5
Romania,642,1960,Female,9523.8
Russian Federation,643,1960,Female,66177.8
Rwanda,646,1960,Female,1493.8
Saint Lucia,662,1960,Female,46.7
Saint Vincent and the Grenadines,670,1960,Female,43
Sao Tome and Principe,678,1960,Female,28.5
Bolivia (Plurinational State of),68,1960,Female,1863.8
Saudi Arabia,682,1960,Female,2034.3
Senegal,686,1960,Female,1613.5
Serbia,688,1960,Female,3839.2
Seychelles,690,1960,Female,21.2
Sierra Leone,694,1960,Female,1143.4
Bosnia and Herzegovina,70,1960,Female,1643.3
Singapore,702,1960,Female,772.8
Slovakia,703,1960,Female,2094
Viet Nam,704,1960,Female,16554.5
Slovenia,705,1960,Female,826.6
Somalia,706,1960,Female,1392.6
South Africa,710,1960,Female,8843.8
Zimbabwe,716,1960,Female,1880.5
Botswana,72,1960,Female,273.6
Spain,724,1960,Female,15671
South Sudan,728,1960,Female,1472.3
Sudan,729,1960,Female,3763.9
Western Sahara,732,1960,Female,15.2
Suriname,740,1960,Female,145
Swaziland,748,1960,Female,180.2
Sweden,752,1960,Female,3748.6
Switzerland,756,1960,Female,2730.8
Brazil,76,1960,Female,36259.5
Syrian Arab Republic,760,1960,Female,2233.5
Tajikistan,762,1960,Female,1073.7
Thailand,764,1960,Female,13678.2
Togo,768,1960,Female,801.7
Tonga,776,1960,Female,30.3
Trinidad and Tobago,780,1960,Female,422.7
United Arab Emirates,784,1960,Female,46.3
Tunisia,788,1960,Female,2094.1
Turkey,792,1960,Female,13704
Turkmenistan,795,1960,Female,821.5
Albania,8,1960,Female,793.8
Uganda,800,1960,Female,3413.9
Ukraine,804,1960,Female,23630.2
The former Yugoslav Republic of Macedonia,807,1960,Female,735.3
Egypt,818,1960,Female,13401.2
United Kingdom of Great Britain and Northern Ireland,826,1960,Female,27101.2
Channel Islands,830,1960,Female,56.5
United Republic of Tanzania,834,1960,Female,5139.5
Belize,84,1960,Female,46.6
United States of America,840,1960,Female,93830.5
United States Virgin Islands,850,1960,Female,16.7
Burkina Faso,854,1960,Female,2371.3
Uruguay,858,1960,Female,1268.4
Uzbekistan,860,1960,Female,4443.6
Venezuela (Bolivarian Republic of),862,1960,Female,3994.9
Samoa,882,1960,Female,53.5
Yemen,887,1960,Female,2583.1
Zambia,894,1960,Female,1532.5
Solomon Islands,90,1960,Female,54.6
World,900,1960,Female,1520632.2
Africa,903,1960,Female,143659.8
